Date,Regression (Sum of Yarra Glen-Warrandyte Interstation & Plenty 2 Mernda)
11/08/1889,-9999
12/08/1889,-9999
13/08/1889,-9999
14/08/1889,-9999
15/08/1889,-9999
16/08/1889,-9999
17/08/1889,-9999
18/08/1889,-9999
19/08/1889,-9999
20/08/1889,-9999
21/08/1889,-9999
22/08/1889,-9999
23/08/1889,-9999
24/08/1889,-9999
25/08/1889,-9999
26/08/1889,-9999
27/08/1889,-9999
28/08/1889,-9999
29/08/1889,-9999
30/08/1889,-9999
31/08/1889,-9999
1/09/1889,-9999
2/09/1889,-9999
3/09/1889,-9999
4/09/1889,-9999
5/09/1889,-9999
6/09/1889,-9999
7/09/1889,-9999
8/09/1889,-9999
9/09/1889,-9999
10/09/1889,-9999
11/09/1889,-9999
12/09/1889,-9999
13/09/1889,-9999
14/09/1889,-9999
15/09/1889,-9999
16/09/1889,-9999
17/09/1889,-9999
18/09/1889,-9999
19/09/1889,-9999
20/09/1889,-9999
21/09/1889,-9999
22/09/1889,-9999
23/09/1889,-9999
24/09/1889,-9999
25/09/1889,-9999
26/09/1889,-9999
27/09/1889,-9999
28/09/1889,-9999
29/09/1889,-9999
30/09/1889,-9999
1/10/1889,-9999
2/10/1889,-9999
3/10/1889,-9999
4/10/1889,-9999
5/10/1889,-9999
6/10/1889,-9999
7/10/1889,-9999
8/10/1889,-9999
9/10/1889,-9999
10/10/1889,-9999
11/10/1889,-9999
12/10/1889,-9999
13/10/1889,-9999
14/10/1889,-9999
15/10/1889,-9999
16/10/1889,-9999
17/10/1889,-9999
18/10/1889,-9999
19/10/1889,-9999
20/10/1889,-9999
21/10/1889,-9999
22/10/1889,-9999
23/10/1889,-9999
24/10/1889,-9999
25/10/1889,-9999
26/10/1889,-9999
27/10/1889,-9999
28/10/1889,-9999
29/10/1889,-9999
30/10/1889,-9999
31/10/1889,-9999
1/11/1889,-9999
2/11/1889,-9999
3/11/1889,-9999
4/11/1889,-9999
5/11/1889,-9999
6/11/1889,-9999
7/11/1889,-9999
8/11/1889,-9999
9/11/1889,-9999
10/11/1889,-9999
11/11/1889,-9999
12/11/1889,-9999
13/11/1889,-9999
14/11/1889,-9999
15/11/1889,-9999
16/11/1889,-9999
17/11/1889,-9999
18/11/1889,-9999
19/11/1889,-9999
20/11/1889,-9999
21/11/1889,-9999
22/11/1889,-9999
23/11/1889,-9999
24/11/1889,-9999
25/11/1889,-9999
26/11/1889,-9999
27/11/1889,-9999
28/11/1889,-9999
29/11/1889,-9999
30/11/1889,-9999
1/12/1889,-9999
2/12/1889,-9999
3/12/1889,-9999
4/12/1889,-9999
5/12/1889,-9999
6/12/1889,-9999
7/12/1889,-9999
8/12/1889,-9999
9/12/1889,-9999
10/12/1889,-9999
11/12/1889,-9999
12/12/1889,-9999
13/12/1889,-9999
14/12/1889,-9999
15/12/1889,-9999
16/12/1889,-9999
17/12/1889,-9999
18/12/1889,-9999
19/12/1889,-9999
20/12/1889,-9999
21/12/1889,-9999
22/12/1889,-9999
23/12/1889,-9999
24/12/1889,-9999
25/12/1889,-9999
26/12/1889,-9999
27/12/1889,-9999
28/12/1889,-9999
29/12/1889,-9999
30/12/1889,-9999
31/12/1889,-9999
1/01/1890,73.08052
2/01/1890,69.94324
3/01/1890,67.45417
4/01/1890,64.7709
5/01/1890,62.71448
6/01/1890,61.73539
7/01/1890,59.8811
8/01/1890,57.99462
9/01/1890,55.46429
10/01/1890,56.34331
11/01/1890,60.57554
12/01/1890,72.91516
13/01/1890,53.45393
14/01/1890,49.44689
15/01/1890,47.77606
16/01/1890,46.19338
17/01/1890,44.69248
18/01/1890,43.26764
19/01/1890,41.91414
20/01/1890,40.62725
21/01/1890,39.40262
22/01/1890,38.23651
23/01/1890,37.12525
24/01/1890,36.06535
25/01/1890,35.05344
26/01/1890,34.08683
27/01/1890,33.24096
28/01/1890,32.37659
29/01/1890,31.52903
30/01/1890,30.88831
31/01/1890,31.50652
1/02/1890,32.3428
2/02/1890,28.28039
3/02/1890,27.18065
4/02/1890,26.12362
5/02/1890,25.1071
6/02/1890,24.12898
7/02/1890,23.18738
8/02/1890,22.28056
9/02/1890,21.40681
10/02/1890,20.56453
11/02/1890,19.75213
12/02/1890,18.96818
13/02/1890,25.02212
14/02/1890,56.5098
15/02/1890,70.66446
16/02/1890,36.97447
17/02/1890,33.18456
18/02/1890,37.72904
19/02/1890,31.06519
20/02/1890,29.19023
21/02/1890,28.309
22/02/1890,27.23652
23/02/1890,26.20452
24/02/1890,25.21042
25/02/1890,24.41425
26/02/1890,23.44739
27/02/1890,22.43514
28/02/1890,21.57378
1/03/1890,20.74206
2/03/1890,19.93866
3/03/1890,19.16237
4/03/1890,18.41186
5/03/1890,17.70395
6/03/1890,17.72151
7/03/1890,21.12756
8/03/1890,26.23737
9/03/1890,26.21937
10/03/1890,17.04873
11/03/1890,16.75712
12/03/1890,17.78054
13/03/1890,23.56443
14/03/1890,14.93273
15/03/1890,14.32199
16/03/1890,13.72957
17/03/1890,13.15511
18/03/1890,24.49563
19/03/1890,52.70317
20/03/1890,55.6977
21/03/1890,55.26556
22/03/1890,35.01585
23/03/1890,24.8042
24/03/1890,23.7884
25/03/1890,22.91671
26/03/1890,31.13282
27/03/1890,37.5323
28/03/1890,30.18039
29/03/1890,24.89024
30/03/1890,23.39682
31/03/1890,33.41717
1/04/1890,66.761
2/04/1890,77.44407
3/04/1890,41.31945
4/04/1890,35.52884
5/04/1890,34.61134
6/04/1890,33.76106
7/04/1890,32.94346
8/04/1890,32.15767
9/04/1890,35.55436
10/04/1890,57.52753
11/04/1890,73.11468
12/04/1890,91.76003
13/04/1890,81.5977
14/04/1890,58.8318
15/04/1890,51.74722
16/04/1890,48.23736
17/04/1890,46.82911
18/04/1890,45.48977
19/04/1890,44.21404
20/04/1890,42.99728
21/04/1890,41.83577
22/04/1890,40.72595
23/04/1890,39.66473
24/04/1890,38.64886
25/04/1890,37.67593
26/04/1890,36.74346
27/04/1890,35.84958
28/04/1890,35.6739
29/04/1890,35.23506
30/04/1890,34.47319
1/05/1890,33.68278
2/05/1890,33.29073
3/05/1890,32.19102
4/05/1890,31.48646
5/05/1890,30.80736
6/05/1890,30.15238
7/05/1890,29.52024
8/05/1890,28.90999
9/05/1890,28.03471
10/05/1890,27.12542
11/05/1890,26.24636
12/05/1890,25.39613
13/05/1890,24.57401
14/05/1890,23.78016
15/05/1890,23.01196
16/05/1890,22.2681
17/05/1890,22.01233
18/05/1890,24.12781
19/05/1890,24.59736
20/05/1890,29.84293
21/05/1890,27.60716
22/05/1890,20.81561
23/05/1890,20.14528
24/05/1890,19.53217
25/05/1890,45.60953
26/05/1890,109.9649
27/05/1890,242.393
28/05/1890,99.44772
29/05/1890,127.2117
30/05/1890,181.2929
31/05/1890,82.32697
1/06/1890,75.72975
2/06/1890,76.50473
3/06/1890,86.74556
4/06/1890,103.3193
5/06/1890,164.2926
6/06/1890,134.9263
7/06/1890,103.232
8/06/1890,93.77729
9/06/1890,89.89987
10/06/1890,87.06138
11/06/1890,86.6672
12/06/1890,92.34217
13/06/1890,109.9598
14/06/1890,101.4947
15/06/1890,143.2436
16/06/1890,282.9519
17/06/1890,145.9509
18/06/1890,125.9104
19/06/1890,129.2552
20/06/1890,190.4162
21/06/1890,115.8497
22/06/1890,163.441
23/06/1890,329.7186
24/06/1890,531.5849
25/06/1890,1146.778
26/06/1890,2850.074
27/06/1890,644.7698
28/06/1890,530.5207
29/06/1890,387.7241
30/06/1890,286.5809
1/07/1890,221.1605
2/07/1890,192.9976
3/07/1890,176.7067
4/07/1890,156.6052
5/07/1890,138.9935
6/07/1890,129.7251
7/07/1890,144.3659
8/07/1890,214.9771
9/07/1890,251.777
10/07/1890,1017.658
11/07/1890,2744.368
12/07/1890,658.3121
13/07/1890,453.7281
14/07/1890,353.0884
15/07/1890,298.7646
16/07/1890,257.7456
17/07/1890,257.9246
18/07/1890,198.9742
19/07/1890,171.29
20/07/1890,154.4554
21/07/1890,143.8219
22/07/1890,132.9787
23/07/1890,128.4239
24/07/1890,125.3738
25/07/1890,122.139
26/07/1890,141.8215
27/07/1890,270.0178
28/07/1890,153.2917
29/07/1890,138.1502
30/07/1890,157.6682
31/07/1890,159.6203
1/08/1890,184.7696
2/08/1890,225.2873
3/08/1890,190.6796
4/08/1890,209.067
5/08/1890,188.6528
6/08/1890,169.3764
7/08/1890,231.3748
8/08/1890,277.695
9/08/1890,221.124
10/08/1890,195.7049
11/08/1890,203.2925
12/08/1890,229.8999
13/08/1890,200.7456
14/08/1890,210.7417
15/08/1890,272.3
16/08/1890,429.6714
17/08/1890,372.8506
18/08/1890,406.1498
19/08/1890,308.8166
20/08/1890,281.061
21/08/1890,284.0306
22/08/1890,238.6611
23/08/1890,207.2166
24/08/1890,219.87
25/08/1890,213.4355
26/08/1890,181.8748
27/08/1890,168.4081
28/08/1890,158.7976
29/08/1890,164.5265
30/08/1890,207.3269
31/08/1890,208.4837
1/09/1890,182.4131
2/09/1890,186.3114
3/09/1890,161.1201
4/09/1890,152.0635
5/09/1890,144.1448
6/09/1890,137.423
7/09/1890,335.1726
8/09/1890,758.1072
9/09/1890,789.0123
10/09/1890,597.4633
11/09/1890,386.1327
12/09/1890,313.5562
13/09/1890,267.5284
14/09/1890,264.5587
15/09/1890,253.1274
16/09/1890,265.1849
17/09/1890,258.3544
18/09/1890,218.3812
19/09/1890,243.8537
20/09/1890,246.5019
21/09/1890,206.0357
22/09/1890,185.8114
23/09/1890,175.0144
24/09/1890,168.1294
25/09/1890,155.5365
26/09/1890,147.9934
27/09/1890,141.4351
28/09/1890,185.4497
29/09/1890,279.196
30/09/1890,302.7004
1/10/1890,378.6584
2/10/1890,463.1986
3/10/1890,313.2552
4/10/1890,256.5447
5/10/1890,298.5414
6/10/1890,328.575
7/10/1890,270.6391
8/10/1890,398.2272
9/10/1890,456.2419
10/10/1890,409.0346
11/10/1890,394.2703
12/10/1890,458.149
13/10/1890,435.513
14/10/1890,334.6957
15/10/1890,295.4449
16/10/1890,289.942
17/10/1890,477.6385
18/10/1890,467.7361
19/10/1890,320.993
20/10/1890,458.7749
21/10/1890,457.3422
22/10/1890,317.3079
23/10/1890,279.0303
24/10/1890,249.6119
25/10/1890,317.5101
26/10/1890,473.2539
27/10/1890,441.4689
28/10/1890,336.3272
29/10/1890,280.6478
30/10/1890,468.3713
31/10/1890,489.7967
1/11/1890,333.8864
2/11/1890,280.0711
3/11/1890,247.8716
4/11/1890,221.9727
5/11/1890,199.8923
6/11/1890,180.8043
7/11/1890,168.5257
8/11/1890,158.1369
9/11/1890,149.5201
10/11/1890,142.5812
11/11/1890,134.0891
12/11/1890,127.4634
13/11/1890,124.623
14/11/1890,177.105
15/11/1890,327.6086
16/11/1890,323.9165
17/11/1890,239.1792
18/11/1890,188.9183
19/11/1890,169.1729
20/11/1890,157.6707
21/11/1890,195.958
22/11/1890,203.6128
23/11/1890,162.1302
24/11/1890,152.2526
25/11/1890,401.9322
26/11/1890,854.545
27/11/1890,587.0212
28/11/1890,693.5938
29/11/1890,554.5106
30/11/1890,500.926
1/12/1890,452.9568
2/12/1890,338.4212
3/12/1890,289.8853
4/12/1890,249.7903
5/12/1890,220.9559
6/12/1890,196.805
7/12/1890,176.9749
8/12/1890,292.4816
9/12/1890,317.8616
10/12/1890,228.1463
11/12/1890,195.6736
12/12/1890,175.4264
13/12/1890,162.6963
14/12/1890,151.6695
15/12/1890,142.211
16/12/1890,133.6818
17/12/1890,126.2297
18/12/1890,118.8171
19/12/1890,113.8568
20/12/1890,110.0047
21/12/1890,110.167
22/12/1890,154.2688
23/12/1890,169.3496
24/12/1890,129.1748
25/12/1890,138.8895
26/12/1890,117.0599
27/12/1890,106.8535
28/12/1890,101.6469
29/12/1890,100.4357
30/12/1890,112.4657
31/12/1890,115.6883
1/01/1891,102.5781
2/01/1891,100.0881
3/01/1891,92.68375
4/01/1891,88.89651
5/01/1891,86.73527
6/01/1891,119.1192
7/01/1891,133.5486
8/01/1891,115.6299
9/01/1891,96.6064
10/01/1891,91.12085
11/01/1891,92.16456
12/01/1891,83.18589
13/01/1891,79.63528
14/01/1891,76.62157
15/01/1891,73.80773
16/01/1891,71.178
17/01/1891,68.71776
18/01/1891,66.26873
19/01/1891,63.85679
20/01/1891,62.00066
21/01/1891,59.22262
22/01/1891,57.08456
23/01/1891,55.06446
24/01/1891,53.15254
25/01/1891,51.34064
26/01/1891,49.62288
27/01/1891,47.9931
28/01/1891,46.45151
29/01/1891,44.98703
30/01/1891,43.5928
31/01/1891,42.2646
1/02/1891,40.99829
2/02/1891,39.79
3/02/1891,38.63674
4/02/1891,37.53535
5/02/1891,36.48258
6/02/1891,35.47582
7/02/1891,34.51196
8/02/1891,33.58852
9/02/1891,32.70347
10/02/1891,31.85513
11/02/1891,31.0416
12/02/1891,30.26095
13/02/1891,29.51132
14/02/1891,28.78555
15/02/1891,27.67975
16/02/1891,26.61619
17/02/1891,25.5928
18/02/1891,24.60755
19/02/1891,23.65859
20/02/1891,22.74416
21/02/1891,21.86257
22/02/1891,21.01224
23/02/1891,20.19221
24/02/1891,19.46006
25/02/1891,19.27752
26/02/1891,19.2223
27/02/1891,17.52451
28/02/1891,16.49509
1/03/1891,15.82703
2/03/1891,15.18026
3/03/1891,14.55385
4/03/1891,13.94692
5/03/1891,13.35863
6/03/1891,12.78815
7/03/1891,12.23472
8/03/1891,11.69769
9/03/1891,11.17647
10/03/1891,11.81647
11/03/1891,16.48108
12/03/1891,10.58497
13/03/1891,14.19269
14/03/1891,8.114202
15/03/1891,7.529003
16/03/1891,6.967706
17/03/1891,6.405625
18/03/1891,5.866291
19/03/1891,5.341122
20/03/1891,4.829611
21/03/1891,4.200038
22/03/1891,3.57843
23/03/1891,2.972486
24/03/1891,2.381654
25/03/1891,1.805459
26/03/1891,1.243416
27/03/1891,0.69498
28/03/1891,0.159744
29/03/1891,0
30/03/1891,13.00262
31/03/1891,48.50896
1/04/1891,134.3696
2/04/1891,40.47026
3/04/1891,8.10251
4/04/1891,4.96432
5/04/1891,4.285046
6/04/1891,3.67747
7/04/1891,3.084668
8/04/1891,2.506024
9/04/1891,1.940968
10/04/1891,1.433251
11/04/1891,0.850044
12/04/1891,13.70041
13/04/1891,22.70266
14/04/1891,21.85215
15/04/1891,4.577192
16/04/1891,3.237067
17/04/1891,3.094837
18/04/1891,5.420814
19/04/1891,1.560737
20/04/1891,1.547959
21/04/1891,3.423852
22/04/1891,29.69415
23/04/1891,37.51248
24/04/1891,28.75628
25/04/1891,8.683597
26/04/1891,7.10851
27/04/1891,6.462127
28/04/1891,6.561042
29/04/1891,9.49865
30/04/1891,5.014381
1/05/1891,4.48485
2/05/1891,4.015379
3/05/1891,3.345292
4/05/1891,2.79432
5/05/1891,2.255422
6/05/1891,1.728397
7/05/1891,32.1755
8/05/1891,68.87567
9/05/1891,93.90375
10/05/1891,70.03566
11/05/1891,57.20226
12/05/1891,40.70794
13/05/1891,35.88313
14/05/1891,34.55597
15/05/1891,33.56822
16/05/1891,32.84247
17/05/1891,32.55188
18/05/1891,43.34283
19/05/1891,46.90878
20/05/1891,36.97398
21/05/1891,34.68131
22/05/1891,33.85574
23/05/1891,33.1449
24/05/1891,32.45989
25/05/1891,31.80103
26/05/1891,31.16897
27/05/1891,30.54727
28/05/1891,29.95357
29/05/1891,29.37991
30/05/1891,28.82445
31/05/1891,27.97003
1/06/1891,27.14304
2/06/1891,27.85592
3/06/1891,32.35988
4/06/1891,24.95685
5/06/1891,24.28102
6/06/1891,23.62288
7/06/1891,22.94016
8/06/1891,22.30095
9/06/1891,21.65399
10/06/1891,20.99202
11/06/1891,26.61493
12/06/1891,37.61019
13/06/1891,41.56383
14/06/1891,29.11429
15/06/1891,39.21615
16/06/1891,46.61095
17/06/1891,72.29876
18/06/1891,37.81698
19/06/1891,47.08981
20/06/1891,53.5272
21/06/1891,56.45272
22/06/1891,44.46824
23/06/1891,34.12092
24/06/1891,35.90681
25/06/1891,50.77462
26/06/1891,67.68116
27/06/1891,335.8141
28/06/1891,556.8301
29/06/1891,486.6443
30/06/1891,129.7137
1/07/1891,97.17942
2/07/1891,106.2371
3/07/1891,78.65506
4/07/1891,70.71262
5/07/1891,77.88449
6/07/1891,109.3476
7/07/1891,166.6496
8/07/1891,412.6205
9/07/1891,272.227
10/07/1891,451.3718
11/07/1891,2217.315
12/07/1891,5348.204
13/07/1891,8115.501
14/07/1891,15471.79
15/07/1891,15690.94
16/07/1891,3562.731
17/07/1891,1205.595
18/07/1891,873.8624
19/07/1891,727.5037
20/07/1891,586.3048
21/07/1891,443.4841
22/07/1891,368.4496
23/07/1891,319.45
24/07/1891,279.7685
25/07/1891,254.5521
26/07/1891,254.7416
27/07/1891,250.4629
28/07/1891,221.7438
29/07/1891,199.9174
30/07/1891,186.9061
31/07/1891,177.5482
1/08/1891,168.9838
2/08/1891,165.4605
3/08/1891,501.9844
4/08/1891,612.6269
5/08/1891,341.7642
6/08/1891,293.7524
7/08/1891,263.5211
8/08/1891,239.3191
9/08/1891,223.7321
10/08/1891,207.9265
11/08/1891,192.9006
12/08/1891,181.4141
13/08/1891,177.7932
14/08/1891,163.1415
15/08/1891,155.686
16/08/1891,149.4097
17/08/1891,144.7169
18/08/1891,183.369
19/08/1891,285.7312
20/08/1891,444.9949
21/08/1891,412.0146
22/08/1891,300.2598
23/08/1891,275.9144
24/08/1891,292.7042
25/08/1891,280.5618
26/08/1891,253.2969
27/08/1891,229.3165
28/08/1891,210.0824
29/08/1891,189.518
30/08/1891,177.1158
31/08/1891,167.1117
1/09/1891,158.3416
2/09/1891,150.6001
3/09/1891,143.8887
4/09/1891,138.2343
5/09/1891,133.2986
6/09/1891,130.9415
7/09/1891,168.1341
8/09/1891,181.1596
9/09/1891,153.0452
10/09/1891,137.2855
11/09/1891,171.4701
12/09/1891,193.323
13/09/1891,175.9458
14/09/1891,165.871
15/09/1891,151.6654
16/09/1891,181.0193
17/09/1891,184.2816
18/09/1891,159.8753
19/09/1891,149.3214
20/09/1891,141.1018
21/09/1891,145.8788
22/09/1891,156.4008
23/09/1891,146.1049
24/09/1891,154.6216
25/09/1891,150.2551
26/09/1891,137.0539
27/09/1891,130.1962
28/09/1891,123.1325
29/09/1891,118.3173
30/09/1891,113.9103
1/10/1891,109.8113
2/10/1891,106.0137
3/10/1891,225.9999
4/10/1891,387.8297
5/10/1891,289.6959
6/10/1891,213.2668
7/10/1891,188.5246
8/10/1891,171.1656
9/10/1891,192.7231
10/10/1891,192.5498
11/10/1891,165.1681
12/10/1891,160.8322
13/10/1891,174.1486
14/10/1891,164.2753
15/10/1891,148.9315
16/10/1891,140.4828
17/10/1891,150.325
18/10/1891,151.9246
19/10/1891,139.125
20/10/1891,130.4687
21/10/1891,121.1961
22/10/1891,116.4051
23/10/1891,111.8202
24/10/1891,105.9813
25/10/1891,101.6865
26/10/1891,97.69651
27/10/1891,93.99265
28/10/1891,90.5924
29/10/1891,87.32003
30/10/1891,141.201
31/10/1891,193.7259
1/11/1891,184.5264
2/11/1891,171.1463
3/11/1891,154.7832
4/11/1891,185.3167
5/11/1891,190.4499
6/11/1891,156.261
7/11/1891,141.2844
8/11/1891,132.6617
9/11/1891,128.1817
10/11/1891,131.5639
11/11/1891,126.6167
12/11/1891,125.4193
13/11/1891,120.0966
14/11/1891,130.1427
15/11/1891,109.7643
16/11/1891,99.90316
17/11/1891,95.72688
18/11/1891,91.87963
19/11/1891,173.4563
20/11/1891,319.3287
21/11/1891,300.1336
22/11/1891,256.004
23/11/1891,193.2819
24/11/1891,173.0812
25/11/1891,156.3064
26/11/1891,145.4898
27/11/1891,136.4054
28/11/1891,128.3569
29/11/1891,121.9205
30/11/1891,114.9038
1/12/1891,109.0652
2/12/1891,103.466
3/12/1891,98.65424
4/12/1891,94.24801
5/12/1891,90.34315
6/12/1891,103.5563
7/12/1891,122.6582
8/12/1891,114.8846
9/12/1891,101.0651
10/12/1891,91.37252
11/12/1891,87.42935
12/12/1891,84.56521
13/12/1891,86.60446
14/12/1891,93.01556
15/12/1891,88.50347
16/12/1891,111.3536
17/12/1891,75.17475
18/12/1891,73.88576
19/12/1891,74.7854
20/12/1891,66.92299
21/12/1891,64.49275
22/12/1891,62.18328
23/12/1891,59.98667
24/12/1891,57.89825
25/12/1891,55.93412
26/12/1891,54.07775
27/12/1891,52.31045
28/12/1891,50.7926
29/12/1891,49.01765
30/12/1891,47.48213
31/12/1891,46.0155
1/01/1892,44.61436
2/01/1892,43.27578
3/01/1892,41.99622
4/01/1892,40.77262
5/01/1892,39.6097
6/01/1892,38.4972
7/01/1892,38.12417
8/01/1892,37.61495
9/01/1892,36.00686
10/01/1892,35.04743
11/01/1892,34.12607
12/01/1892,33.24125
13/01/1892,32.39406
14/01/1892,31.58245
15/01/1892,31.39133
16/01/1892,34.34826
17/01/1892,29.32909
18/01/1892,28.53139
19/01/1892,27.4575
20/01/1892,26.42292
21/01/1892,25.42674
22/01/1892,25.64781
23/01/1892,29.89317
24/01/1892,22.64483
25/01/1892,21.77894
26/01/1892,20.94438
27/01/1892,20.13764
28/01/1892,19.4762
29/01/1892,20.05961
30/01/1892,18.92276
31/01/1892,21.1554
1/02/1892,16.75187
2/02/1892,15.82519
3/02/1892,15.18316
4/02/1892,14.56062
5/02/1892,13.95683
6/02/1892,13.37107
7/02/1892,12.80266
8/02/1892,12.25092
9/02/1892,11.71527
10/02/1892,11.1951
11/02/1892,10.65306
12/02/1892,10.08823
13/02/1892,9.47404
14/02/1892,8.913083
15/02/1892,8.282531
16/02/1892,7.661492
17/02/1892,7.089577
18/02/1892,6.532823
19/02/1892,5.990723
20/02/1892,5.46278
21/02/1892,4.948537
22/02/1892,4.348832
23/02/1892,4.501685
24/02/1892,3.748889
25/02/1892,3.63485
26/02/1892,2.433326
27/02/1892,3.167246
28/02/1892,8.303367
29/02/1892,0.825806
1/03/1892,0.209326
2/03/1892,0.685454
3/03/1892,4.741441
4/03/1892,0
5/03/1892,0
6/03/1892,0
7/03/1892,0
8/03/1892,0
9/03/1892,0
10/03/1892,0
11/03/1892,0
12/03/1892,1.180018
13/03/1892,6.937081
14/03/1892,1.472161
15/03/1892,0
16/03/1892,2.188346
17/03/1892,11.75237
18/03/1892,3.401467
19/03/1892,0
20/03/1892,0
21/03/1892,0
22/03/1892,0
23/03/1892,0.306741
24/03/1892,2.245786
25/03/1892,0.846087
26/03/1892,1.627842
27/03/1892,0.704391
28/03/1892,3.735623
29/03/1892,1.494081
30/03/1892,0
31/03/1892,0
1/04/1892,0
2/04/1892,0
3/04/1892,0
4/04/1892,0
5/04/1892,0
6/04/1892,0
7/04/1892,0
8/04/1892,0
9/04/1892,0
10/04/1892,0
11/04/1892,11.79903
12/04/1892,67.03137
13/04/1892,38.69722
14/04/1892,37.55243
15/04/1892,30.17927
16/04/1892,10.27347
17/04/1892,1.992391
18/04/1892,1.753859
19/04/1892,16.51134
20/04/1892,24.12452
21/04/1892,18.84159
22/04/1892,43.9786
23/04/1892,70.92897
24/04/1892,68.6597
25/04/1892,110.4378
26/04/1892,36.08699
27/04/1892,34.72016
28/04/1892,48.36684
29/04/1892,53.22573
30/04/1892,53.34491
1/05/1892,81.46952
2/05/1892,119.4787
3/05/1892,234.9785
4/05/1892,116.1347
5/05/1892,149.5754
6/05/1892,61.4243
7/05/1892,56.97411
8/05/1892,54.8717
9/05/1892,53.25444
10/05/1892,51.80619
11/05/1892,50.82817
12/05/1892,50.10885
13/05/1892,50.28055
14/05/1892,47.76705
15/05/1892,47.48896
16/05/1892,56.00166
17/05/1892,106.1458
18/05/1892,134.4886
19/05/1892,125.8905
20/05/1892,108.7915
21/05/1892,92.22855
22/05/1892,89.62731
23/05/1892,86.05507
24/05/1892,84.07312
25/05/1892,81.07996
26/05/1892,78.21263
27/05/1892,76.76961
28/05/1892,84.40583
29/05/1892,138.3585
30/05/1892,197.3181
31/05/1892,900.4086
1/06/1892,169.825
2/06/1892,148.1438
3/06/1892,138.6596
4/06/1892,114.0467
5/06/1892,106.2395
6/06/1892,101.2674
7/06/1892,97.23294
8/06/1892,93.45701
9/06/1892,148.9171
10/06/1892,258.7766
11/06/1892,220.247
12/06/1892,162.4896
13/06/1892,151.238
14/06/1892,145.7337
15/06/1892,136.2252
16/06/1892,132.3462
17/06/1892,246.7627
18/06/1892,292.1345
19/06/1892,366.057
20/06/1892,264.5201
21/06/1892,269.276
22/06/1892,254.2601
23/06/1892,436.4069
24/06/1892,544.1647
25/06/1892,816.1604
26/06/1892,740.335
27/06/1892,430.7512
28/06/1892,330.8848
29/06/1892,271.4292
30/06/1892,239.7336
1/07/1892,211.9276
2/07/1892,198.7857
3/07/1892,185.2521
4/07/1892,173.8138
5/07/1892,168.3777
6/07/1892,249.5057
7/07/1892,379.218
8/07/1892,540.2668
9/07/1892,730.8444
10/07/1892,1084.932
11/07/1892,1212.716
12/07/1892,1007.976
13/07/1892,603.6327
14/07/1892,454.6097
15/07/1892,360.9052
16/07/1892,321.6709
17/07/1892,348.4302
18/07/1892,349.2254
19/07/1892,360.7215
20/07/1892,358.6817
21/07/1892,485.8671
22/07/1892,431.4205
23/07/1892,359.1416
24/07/1892,338.3792
25/07/1892,298.6438
26/07/1892,269.198
27/07/1892,252.7907
28/07/1892,231.4666
29/07/1892,212.7122
30/07/1892,194.4199
31/07/1892,183.7942
1/08/1892,178.1721
2/08/1892,174.6047
3/08/1892,193.9325
4/08/1892,279.1085
5/08/1892,216.9224
6/08/1892,187.5793
7/08/1892,168.2262
8/08/1892,156.8146
9/08/1892,159.4234
10/08/1892,183.3692
11/08/1892,176.9003
12/08/1892,229.9427
13/08/1892,279.8369
14/08/1892,386.5506
15/08/1892,457.6323
16/08/1892,329.4828
17/08/1892,276.5193
18/08/1892,248.7836
19/08/1892,231.0487
20/08/1892,207.9331
21/08/1892,194.7767
22/08/1892,202.9995
23/08/1892,242.7829
24/08/1892,330.3891
25/08/1892,334.9583
26/08/1892,395.6985
27/08/1892,749.2793
28/08/1892,804.8654
29/08/1892,1106.432
30/08/1892,969.131
31/08/1892,625.9608
1/09/1892,489.8581
2/09/1892,398.5855
3/09/1892,331.0461
4/09/1892,297.3312
5/09/1892,274.4857
6/09/1892,336.1709
7/09/1892,548.2182
8/09/1892,511.4285
9/09/1892,501.2002
10/09/1892,320.5241
11/09/1892,279.7568
12/09/1892,249.6777
13/09/1892,226.0947
14/09/1892,234.5602
15/09/1892,455.2964
16/09/1892,575.0905
17/09/1892,489.7193
18/09/1892,440.4765
19/09/1892,377.2154
20/09/1892,315.3889
21/09/1892,277.6913
22/09/1892,312.0114
23/09/1892,305.0859
24/09/1892,257.3783
25/09/1892,229.5651
26/09/1892,253.2591
27/09/1892,263.8357
28/09/1892,280.3729
29/09/1892,263.2749
30/09/1892,217.9041
1/10/1892,199.3107
2/10/1892,182.8081
3/10/1892,171.7816
4/10/1892,162.6083
5/10/1892,154.3547
6/10/1892,146.8778
7/10/1892,140.088
8/10/1892,133.8413
9/10/1892,132.3259
10/10/1892,176.0609
11/10/1892,185.0054
12/10/1892,283.3812
13/10/1892,299.1825
14/10/1892,228.5659
15/10/1892,213.8232
16/10/1892,187.6072
17/10/1892,184.5202
18/10/1892,180.8865
19/10/1892,184.6234
20/10/1892,154.3265
21/10/1892,145.3879
22/10/1892,140.0407
23/10/1892,138.6081
24/10/1892,126.3989
25/10/1892,121.6067
26/10/1892,115.2735
27/10/1892,128.3136
28/10/1892,206.3306
29/10/1892,216.9904
30/10/1892,174.8948
31/10/1892,149.4111
1/11/1892,135.4531
2/11/1892,132.7294
3/11/1892,132.6022
4/11/1892,149.6717
5/11/1892,247.7919
6/11/1892,343.6748
7/11/1892,897.2271
8/11/1892,1200.638
